base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.05950, 1.26368, -1.34831, 0.16248, 0.89561, -1.68582, 0.08992, 1.03097, -2.37820, -0.21436, 1.01725, -2.40082
-0.06140, 1.26425, -1.34579, 0.16707, 0.88626, -1.68608, 0.09237, 1.03224, -2.36726, -0.21495, 1.01925, -2.39216
-0.06348, 1.26475, -1.34339, 0.17118, 0.87721, -1.68563, 0.09499, 1.03344, -2.35608, -0.21516, 1.02127, -2.38341
-0.06555, 1.26516, -1.34105, 0.17498, 0.86847, -1.68446, 0.09783, 1.03455, -2.34469, -0.21485, 1.02329, -2.37448
-0.06778, 1.26549, -1.33875, 0.17821, 0.86004, -1.68267, 0.10096, 1.03549, -2.33311, -0.21428, 1.02544, -2.36541
-0.07001, 1.26568, -1.33658, 0.18105, 0.85190, -1.68030, 0.10441, 1.03626, -2.32137, -0.21343, 1.02766, -2.35621
-0.07207, 1.26582, -1.33451, 0.18351, 0.84413, -1.67733, 0.10799, 1.03691, -2.30952, -0.21254, 1.02991, -2.34690
-0.07388, 1.26591, -1.33255, 0.18547, 0.83672, -1.67382, 0.11140, 1.03736, -2.29757, -0.21196, 1.03224, -2.33748
-0.07523, 1.26593, -1.33083, 0.18710, 0.82978, -1.66975, 0.11490, 1.03769, -2.28566, -0.21176, 1.03454, -2.32805
-0.07640, 1.26590, -1.32921, 0.18833, 0.82323, -1.66509, 0.11833, 1.03785, -2.27362, -0.21158, 1.03687, -2.31848
-0.07750, 1.26581, -1.32773, 0.18909, 0.81705, -1.65958, 0.12174, 1.03791, -2.26160, -0.21144, 1.03922, -2.30873
-0.07858, 1.26562, -1.32628, 0.18938, 0.81126, -1.65280, 0.12514, 1.03783, -2.24943, -0.21099, 1.04154, -2.29868
-0.07969, 1.26535, -1.32503, 0.18944, 0.80587, -1.64532, 0.12874, 1.03765, -2.23727, -0.21036, 1.04387, -2.28845
-0.08083, 1.26506, -1.32370, 0.18935, 0.80092, -1.63726, 0.13238, 1.03736, -2.22507, -0.20957, 1.04624, -2.27800
-0.08218, 1.26467, -1.32250, 0.18928, 0.79638, -1.62882, 0.13633, 1.03698, -2.21295, -0.20847, 1.04870, -2.26735
-0.08363, 1.26430, -1.32129, 0.18935, 0.79236, -1.62006, 0.14044, 1.03650, -2.20097, -0.20720, 1.05122, -2.25655
-0.08485, 1.26390, -1.32013, 0.19003, 0.78911, -1.61089, 0.14464, 1.03599, -2.18892, -0.20572, 1.05376, -2.24561
-0.08573, 1.26357, -1.31895, 0.19198, 0.78711, -1.60074, 0.14860, 1.03550, -2.17677, -0.20417, 1.05641, -2.23470
-0.08604, 1.26330, -1.31780, 0.19547, 0.78651, -1.58957, 0.15243, 1.03506, -2.16450, -0.20252, 1.05912, -2.22395
-0.08607, 1.26310, -1.31654, 0.19907, 0.78667, -1.57889, 0.15593, 1.03460, -2.15213, -0.20076, 1.06191, -2.21305
-0.08587, 1.26295, -1.31513, 0.20201, 0.78744, -1.57018, 0.15901, 1.03412, -2.13951, -0.19887, 1.06472, -2.20196
-0.08546, 1.26292, -1.31331, 0.20306, 0.78885, -1.56536, 0.16130, 1.03367, -2.12664, -0.19684, 1.06765, -2.19053
-0.08501, 1.26293, -1.31128, 0.20255, 0.79073, -1.56326, 0.16318, 1.03317, -2.11358, -0.19467, 1.07059, -2.17886
-0.08475, 1.26299, -1.30897, 0.20037, 0.79292, -1.56342, 0.16496, 1.03262, -2.10049, -0.19262, 1.07344, -2.16704
-0.08499, 1.26312, -1.30635, 0.19532, 0.79532, -1.56633, 0.16688, 1.03206, -2.08746, -0.19081, 1.07618, -2.15514
-0.08575, 1.26329, -1.30346, 0.18813, 0.79779, -1.57124, 0.16886, 1.03146, -2.07456, -0.18923, 1.07878, -2.14321
-0.08686, 1.26347, -1.30035, 0.18046, 0.80020, -1.57692, 0.17076, 1.03082, -2.06171, -0.18780, 1.08131, -2.13133
-0.08833, 1.26362, -1.29699, 0.17387, 0.80228, -1.58227, 0.17253, 1.03018, -2.04900, -0.18660, 1.08380, -2.11966
-0.09024, 1.26378, -1.29323, 0.16920, 0.80384, -1.58666, 0.17392, 1.02957, -2.03642, -0.18565, 1.08636, -2.10824
-0.09229, 1.26389, -1.28943, 0.16566, 0.80502, -1.59082, 0.17521, 1.02893, -2.02394, -0.18475, 1.08885, -2.09705
-0.09433, 1.26399, -1.28561, 0.16322, 0.80577, -1.59482, 0.17652, 1.02828, -2.01144, -0.18385, 1.09127, -2.08610
-0.09621, 1.26410, -1.28179, 0.16224, 0.80587, -1.59878, 0.17779, 1.02760, -1.99898, -0.18292, 1.09369, -2.07559
-0.09792, 1.26416, -1.27811, 0.16185, 0.80562, -1.60257, 0.17919, 1.02692, -1.98647, -0.18191, 1.09591, -2.06536
-0.09961, 1.26419, -1.27441, 0.16117, 0.80531, -1.60602, 0.18045, 1.02626, -1.97399, -0.18078, 1.09788, -2.05523
-0.10107, 1.26425, -1.27055, 0.15910, 0.80517, -1.60851, 0.18168, 1.02570, -1.96153, -0.17944, 1.09950, -2.04538
-0.10248, 1.26433, -1.26658, 0.15581, 0.80525, -1.61020, 0.18275, 1.02523, -1.94904, -0.17790, 1.10075, -2.03570
-0.10390, 1.26437, -1.26264, 0.15207, 0.80570, -1.61161, 0.18372, 1.02483, -1.93662, -0.17604, 1.10167, -2.02638
-0.10546, 1.26434, -1.25871, 0.14822, 0.80676, -1.61284, 0.18451, 1.02448, -1.92416, -0.17359, 1.10239, -2.01729
-0.10728, 1.26432, -1.25477, 0.14444, 0.80859, -1.61404, 0.18508, 1.02421, -1.91176, -0.17040, 1.10290, -2.00860
-0.10921, 1.26423, -1.25099, 0.14083, 0.81081, -1.61511, 0.18552, 1.02402, -1.89944, -0.16706, 1.10284, -2.00066
-0.11127, 1.26406, -1.24740, 0.13752, 0.81330, -1.61601, 0.18575, 1.02400, -1.88721, -0.16396, 1.10180, -1.99389
-0.11354, 1.26394, -1.24384, 0.13482, 0.81591, -1.61669, 0.18590, 1.02417, -1.87520, -0.16166, 1.09948, -1.98918
-0.11586, 1.26364, -1.24080, 0.13241, 0.81864, -1.61717, 0.18589, 1.02457, -1.86336, -0.15958, 1.09587, -1.98572
-0.11837, 1.26309, -1.23841, 0.13006, 0.82152, -1.61732, 0.18570, 1.02520, -1.85163, -0.15729, 1.09076, -1.98305
-0.12131, 1.26223, -1.23687, 0.12740, 0.82451, -1.61697, 0.18524, 1.02617, -1.84004, -0.15446, 1.08357, -1.98073
-0.12433, 1.26089, -1.23659, 0.12453, 0.82760, -1.61612, 0.18459, 1.02743, -1.82861, -0.15098, 1.07448, -1.97861
-0.12678, 1.25880, -1.23815, 0.12164, 0.83090, -1.61502, 0.18386, 1.02892, -1.81746, -0.14676, 1.06387, -1.97674
-0.12816, 1.25551, -1.24246, 0.11860, 0.83449, -1.61377, 0.18291, 1.03058, -1.80677, -0.14156, 1.05158, -1.97493
-0.12800, 1.25076, -1.25019, 0.11566, 0.83839, -1.61242, 0.18202, 1.03237, -1.79663, -0.13515, 1.03764, -1.97301
-0.12667, 1.24487, -1.26026, 0.11274, 0.84254, -1.61096, 0.18096, 1.03442, -1.78681, -0.12838, 1.02295, -1.97089
-0.12400, 1.23770, -1.27261, 0.10994, 0.84693, -1.60946, 0.17974, 1.03668, -1.77713, -0.12162, 1.00809, -1.96862
-0.11945, 1.22893, -1.28716, 0.10743, 0.85163, -1.60797, 0.17836, 1.03931, -1.76761, -0.11530, 0.99372, -1.96647
-0.11403, 1.21919, -1.30326, 0.10504, 0.85650, -1.60647, 0.17684, 1.04216, -1.75812, -0.10939, 0.97971, -1.96402
-0.10814, 1.20904, -1.32034, 0.10282, 0.86146, -1.60484, 0.17533, 1.04525, -1.74862, -0.10374, 0.96614, -1.96088
-0.10244, 1.19918, -1.33789, 0.10061, 0.86645, -1.60307, 0.17387, 1.04862, -1.73908, -0.09864, 0.95343, -1.95655
-0.09688, 1.18956, -1.35598, 0.09842, 0.87143, -1.60118, 0.17241, 1.05214, -1.72950, -0.09402, 0.94139, -1.95127
-0.09113, 1.17986, -1.37501, 0.09628, 0.87638, -1.59907, 0.17108, 1.05582, -1.71997, -0.08978, 0.92960, -1.94540
-0.08540, 1.17005, -1.39519, 0.09384, 0.88126, -1.59689, 0.16957, 1.05944, -1.71064, -0.08623, 0.91778, -1.93891
-0.07944, 1.16004, -1.41668, 0.09119, 0.88602, -1.59455, 0.16800, 1.06306, -1.70155, -0.08328, 0.90579, -1.93191
-0.07319, 1.14960, -1.43937, 0.08843, 0.89075, -1.59209, 0.16634, 1.06666, -1.69262, -0.08078, 0.89376, -1.92449
-0.06642, 1.13855, -1.46342, 0.08595, 0.89548, -1.58964, 0.16478, 1.07029, -1.68383, -0.07862, 0.88176, -1.91685
-0.05877, 1.12661, -1.48898, 0.08382, 0.90030, -1.58719, 0.16330, 1.07391, -1.67523, -0.07694, 0.86971, -1.90897
-0.05088, 1.11372, -1.51542, 0.08177, 0.90514, -1.58465, 0.16167, 1.07756, -1.66679, -0.07566, 0.85783, -1.90085
-0.04303, 1.09973, -1.54245, 0.07996, 0.91000, -1.58199, 0.16014, 1.08122, -1.65860, -0.07437, 0.84622, -1.89267
-0.03578, 1.08422, -1.56988, 0.07821, 0.91483, -1.57912, 0.15858, 1.08491, -1.65073, -0.07314, 0.83502, -1.88440
-0.02907, 1.06737, -1.59706, 0.07646, 0.91969, -1.57599, 0.15692, 1.08868, -1.64316, -0.07186, 0.82432, -1.87610
-0.02268, 1.04943, -1.62336, 0.07477, 0.92452, -1.57267, 0.15512, 1.09253, -1.63576, -0.07028, 0.81414, -1.86781
-0.01630, 1.03047, -1.64824, 0.07295, 0.92938, -1.56916, 0.15309, 1.09647, -1.62838, -0.06832, 0.80447, -1.85966
-0.00985, 1.01062, -1.67129, 0.07101, 0.93427, -1.56551, 0.15074, 1.10055, -1.62098, -0.06583, 0.79541, -1.85172
-0.00389, 0.99024, -1.69290, 0.06906, 0.93916, -1.56151, 0.14829, 1.10478, -1.61363, -0.06234, 0.78726, -1.84363
0.00131, 0.96957, -1.71377, 0.06717, 0.94406, -1.55719, 0.14599, 1.10913, -1.60644, -0.05736, 0.78026, -1.83530
0.00520, 0.94892, -1.73473, 0.06527, 0.94900, -1.55232, 0.14387, 1.11376, -1.59942, -0.04980, 0.77493, -1.82619
0.00796, 0.92831, -1.75461, 0.06341, 0.95393, -1.54700, 0.14186, 1.11858, -1.59260, -0.04118, 0.77110, -1.81696
0.00961, 0.90778, -1.77278, 0.06140, 0.95878, -1.54140, 0.13983, 1.12343, -1.58601, -0.03262, 0.76884, -1.80800
0.00993, 0.88752, -1.78872, 0.05918, 0.96345, -1.53546, 0.13755, 1.12831, -1.57972, -0.02515, 0.76869, -1.79986
0.00892, 0.86770, -1.80235, 0.05682, 0.96798, -1.52926, 0.13518, 1.13324, -1.57372, -0.01899, 0.77046, -1.79265
0.00640, 0.84840, -1.81366, 0.05418, 0.97240, -1.52295, 0.13261, 1.13818, -1.56789, -0.01447, 0.77370, -1.78645
0.00195, 0.82985, -1.82252, 0.05141, 0.97672, -1.51669, 0.12993, 1.14317, -1.56211, -0.01255, 0.77854, -1.78187
-0.00474, 0.81231, -1.82902, 0.04842, 0.98096, -1.51060, 0.12718, 1.14817, -1.55634, -0.01367, 0.78484, -1.77910
-0.01285, 0.79567, -1.83340, 0.04526, 0.98521, -1.50451, 0.12449, 1.15328, -1.55058, -0.01612, 0.79183, -1.77698
-0.02195, 0.78016, -1.83565, 0.04199, 0.98952, -1.49836, 0.12194, 1.15858, -1.54484, -0.01905, 0.79877, -1.77485
-0.03188, 0.76613, -1.83559, 0.03869, 0.99400, -1.49213, 0.11988, 1.16423, -1.53885, -0.02142, 0.80474, -1.77189
-0.04224, 0.75319, -1.83398, 0.03526, 0.99856, -1.48583, 0.11793, 1.17004, -1.53285, -0.02377, 0.81021, -1.76851
-0.05240, 0.74115, -1.83155, 0.03201, 1.00308, -1.47940, 0.11633, 1.17582, -1.52694, -0.02625, 0.81525, -1.76484
-0.06198, 0.72978, -1.82896, 0.02880, 1.00746, -1.47298, 0.11483, 1.18144, -1.52129, -0.02921, 0.81956, -1.76086
-0.07068, 0.71905, -1.82602, 0.02581, 1.01175, -1.46641, 0.11356, 1.18688, -1.51579, -0.03248, 0.82347, -1.75671
-0.07854, 0.70902, -1.82249, 0.02299, 1.01595, -1.45989, 0.11233, 1.19211, -1.51056, -0.03589, 0.82740, -1.75264
-0.08493, 0.69962, -1.81792, 0.02040, 1.02011, -1.45322, 0.11100, 1.19706, -1.50564, -0.03928, 0.83195, -1.74888
-0.08966, 0.69086, -1.81227, 0.01801, 1.02425, -1.44651, 0.10947, 1.20174, -1.50108, -0.04256, 0.83729, -1.74554
-0.09325, 0.68286, -1.80557, 0.01597, 1.02841, -1.43973, 0.10791, 1.20618, -1.49683, -0.04557, 0.84292, -1.74229
-0.09580, 0.67565, -1.79771, 0.01431, 1.03264, -1.43284, 0.10631, 1.21054, -1.49292, -0.04800, 0.84858, -1.73890
-0.09711, 0.66927, -1.78835, 0.01318, 1.03707, -1.42580, 0.10457, 1.21494, -1.48923, -0.04959, 0.85394, -1.73516
-0.09809, 0.66405, -1.77763, 0.01237, 1.04161, -1.41852, 0.10294, 1.21928, -1.48587, -0.05059, 0.85912, -1.73120
-0.09949, 0.66037, -1.76545, 0.01181, 1.04622, -1.41120, 0.10144, 1.22345, -1.48306, -0.05124, 0.86421, -1.72718
-0.10242, 0.65906, -1.75055, 0.01170, 1.05094, -1.40367, 0.10050, 1.22760, -1.48081, -0.05145, 0.86919, -1.72323
-0.10662, 0.65975, -1.73392, 0.01178, 1.05574, -1.39600, 0.09990, 1.23157, -1.47927, -0.05144, 0.87408, -1.71930
-0.11119, 0.66178, -1.71738, 0.01200, 1.06056, -1.38818, 0.09978, 1.23521, -1.47861, -0.05126, 0.87908, -1.71539
-0.11604, 0.66488, -1.70294, 0.01228, 1.06540, -1.38007, 0.10027, 1.23842, -1.47910, -0.05080, 0.88431, -1.71141
-0.12083, 0.66895, -1.69172, 0.01255, 1.07029, -1.37167, 0.10139, 1.24107, -1.48103, -0.05020, 0.88989, -1.70741
-0.12421, 0.67388, -1.68266, 0.01277, 1.07518, -1.36302, 0.10276, 1.24301, -1.48442, -0.04949, 0.89566, -1.70329
-0.12425, 0.67961, -1.67577, 0.01299, 1.08014, -1.35411, 0.10417, 1.24396, -1.48961, -0.04865, 0.90156, -1.69917
-0.11807, 0.68620, -1.67169, 0.01292, 1.08522, -1.34463, 0.10528, 1.24362, -1.49703, -0.04782, 0.90763, -1.69497
-0.10930, 0.69334, -1.66932, 0.01275, 1.09034, -1.33497, 0.10617, 1.24215, -1.50647, -0.04676, 0.91379, -1.69075
-0.10096, 0.70082, -1.66782, 0.01235, 1.09549, -1.32517, 0.10642, 1.23969, -1.51786, -0.04562, 0.92010, -1.68644
-0.09650, 0.70850, -1.66674, 0.01172, 1.10074, -1.31520, 0.10571, 1.23617, -1.53153, -0.04404, 0.92664, -1.68208
-0.09567, 0.71625, -1.66591, 0.01091, 1.10600, -1.30528, 0.10416, 1.23163, -1.54706, -0.04208, 0.93333, -1.67760
-0.09708, 0.72393, -1.66505, 0.01007, 1.11112, -1.29562, 0.10208, 1.22628, -1.56394, -0.03999, 0.94008, -1.67298
-0.10094, 0.73125, -1.66386, 0.00940, 1.11600, -1.28646, 0.09958, 1.22020, -1.58194, -0.03762, 0.94683, -1.66824
-0.10711, 0.73799, -1.66200, 0.00901, 1.12051, -1.27797, 0.09678, 1.21344, -1.60071, -0.03498, 0.95347, -1.66319
-0.11311, 0.74451, -1.65976, 0.00893, 1.12480, -1.27000, 0.09406, 1.20597, -1.61984, -0.03226, 0.96008, -1.65806
-0.11684, 0.75088, -1.65733, 0.00940, 1.12897, -1.26267, 0.09167, 1.19770, -1.63878, -0.02951, 0.96658, -1.65286
-0.11525, 0.75719, -1.65475, 0.01078, 1.13321, -1.25573, 0.09010, 1.18863, -1.65686, -0.02689, 0.97291, -1.64774
-0.11098, 0.76347, -1.65220, 0.01257, 1.13708, -1.24977, 0.08916, 1.17871, -1.67419, -0.02428, 0.97914, -1.64256
-0.10595, 0.76976, -1.64967, 0.01431, 1.14014, -1.24532, 0.08850, 1.16782, -1.69078, -0.02171, 0.98535, -1.63724
-0.10189, 0.77613, -1.64761, 0.01569, 1.14179, -1.24318, 0.08827, 1.15564, -1.70619, -0.01910, 0.99147, -1.63174
-0.09887, 0.78259, -1.64574, 0.01646, 1.14210, -1.24346, 0.08814, 1.14235, -1.72041, -0.01648, 0.99763, -1.62601
-0.09643, 0.78913, -1.64375, 0.01650, 1.14130, -1.24616, 0.08798, 1.12823, -1.73356, -0.01389, 1.00376, -1.61998
-0.09465, 0.79578, -1.64154, 0.01539, 1.13922, -1.25171, 0.08750, 1.11325, -1.74574, -0.01133, 1.00984, -1.61360
-0.09360, 0.80255, -1.63877, 0.01301, 1.13584, -1.26033, 0.08664, 1.09758, -1.75696, -0.00879, 1.01601, -1.60685
-0.09290, 0.80934, -1.63569, 0.00967, 1.13153, -1.27146, 0.08539, 1.08157, -1.76711, -0.00630, 1.02220, -1.59985
-0.09208, 0.81611, -1.63236, 0.00577, 1.12651, -1.28495, 0.08404, 1.06554, -1.77607, -0.00375, 1.02844, -1.59271
-0.09082, 0.82277, -1.62869, 0.00148, 1.12088, -1.30109, 0.08252, 1.04993, -1.78397, -0.00114, 1.03487, -1.58558
-0.08946, 0.82941, -1.62484, -0.00338, 1.11476, -1.31919, 0.08085, 1.03447, -1.79088, 0.00155, 1.04138, -1.57847
-0.08827, 0.83611, -1.62065, -0.00916, 1.10835, -1.33882, 0.07885, 1.01915, -1.79692, 0.00423, 1.04803, -1.57122
-0.08749, 0.84292, -1.61627, -0.01614, 1.10206, -1.35968, 0.07665, 1.00389, -1.80208, 0.00707, 1.05484, -1.56392
-0.08700, 0.84989, -1.61164, -0.02428, 1.09571, -1.38184, 0.07420, 0.98870, -1.80648, 0.01005, 1.06181, -1.55652
-0.08666, 0.85690, -1.60669, -0.03332, 1.08888, -1.40557, 0.07147, 0.97355, -1.81021, 0.01306, 1.06889, -1.54899
-0.08636, 0.86402, -1.60138, -0.04357, 1.08147, -1.43151, 0.06830, 0.95848, -1.81350, 0.01612, 1.07605, -1.54127
-0.08585, 0.87116, -1.59575, -0.05486, 1.07313, -1.45970, 0.06479, 0.94341, -1.81643, 0.01926, 1.08335, -1.53337
-0.08527, 0.87833, -1.58996, -0.06587, 1.06330, -1.48887, 0.06108, 0.92843, -1.81875, 0.02254, 1.09067, -1.52535
