base_lf1, lf1_lf2, lf2_lf3, base_rf1, rf1_rf2, rf2_rf3, base_rb1, rb1_rb2, rb2_rb3, base_lb1, lb1_lb2, lb2_lb3
-0.10897, 0.89811, -1.48028, 0.20394, 0.93562, -1.40972, 0.14038, 1.02233, -1.58321, 0.10953, 1.01791, -1.55991
-0.10906, 0.89790, -1.48031, 0.20382, 0.93573, -1.40968, 0.14014, 1.02246, -1.58293, 0.10955, 1.01780, -1.56002
-0.10915, 0.89767, -1.48034, 0.20369, 0.93591, -1.40979, 0.13984, 1.02253, -1.58274, 0.10959, 1.01767, -1.56015
-0.10928, 0.89741, -1.48039, 0.20351, 0.93610, -1.41012, 0.13946, 1.02244, -1.58259, 0.10950, 1.01750, -1.56033
-0.10934, 0.89714, -1.48045, 0.20343, 0.93629, -1.41053, 0.13912, 1.02229, -1.58253, 0.10945, 1.01730, -1.56056
-0.10943, 0.89681, -1.48044, 0.20330, 0.93643, -1.41103, 0.13868, 1.02214, -1.58246, 0.10933, 1.01712, -1.56073
-0.10944, 0.89650, -1.48041, 0.20330, 0.93653, -1.41140, 0.13831, 1.02207, -1.58241, 0.10916, 1.01701, -1.56090
-0.10938, 0.89614, -1.48040, 0.20335, 0.93657, -1.41177, 0.13794, 1.02208, -1.58237, 0.10894, 1.01692, -1.56105
-0.10927, 0.89576, -1.48035, 0.20348, 0.93653, -1.41204, 0.13765, 1.02211, -1.58230, 0.10868, 1.01685, -1.56114
-0.10904, 0.89538, -1.48039, 0.20386, 0.93639, -1.41240, 0.13741, 1.02215, -1.58225, 0.10845, 1.01679, -1.56120
-0.10869, 0.89500, -1.48046, 0.20440, 0.93616, -1.41276, 0.13722, 1.02220, -1.58220, 0.10814, 1.01674, -1.56126
-0.10822, 0.89460, -1.48067, 0.20512, 0.93591, -1.41318, 0.13714, 1.02220, -1.58214, 0.10791, 1.01664, -1.56129
-0.10779, 0.89422, -1.48089, 0.20582, 0.93565, -1.41355, 0.13699, 1.02210, -1.58209, 0.10764, 1.01651, -1.56132
-0.10741, 0.89386, -1.48133, 0.20647, 0.93551, -1.41399, 0.13680, 1.02184, -1.58215, 0.10733, 1.01624, -1.56142
-0.10701, 0.89347, -1.48182, 0.20706, 0.93540, -1.41443, 0.13661, 1.02148, -1.58219, 0.10705, 1.01591, -1.56152
-0.10663, 0.89311, -1.48247, 0.20760, 0.93532, -1.41495, 0.13637, 1.02103, -1.58231, 0.10673, 1.01547, -1.56168
-0.10624, 0.89274, -1.48310, 0.20791, 0.93530, -1.41554, 0.13596, 1.02059, -1.58248, 0.10637, 1.01502, -1.56190
-0.10587, 0.89235, -1.48374, 0.20808, 0.93531, -1.41623, 0.13543, 1.02012, -1.58274, 0.10587, 1.01449, -1.56218
-0.10547, 0.89199, -1.48444, 0.20825, 0.93531, -1.41697, 0.13491, 1.01967, -1.58298, 0.10550, 1.01397, -1.56247
-0.10510, 0.89158, -1.48501, 0.20839, 0.93523, -1.41768, 0.13441, 1.01925, -1.58326, 0.10502, 1.01349, -1.56277
-0.10461, 0.89119, -1.48545, 0.20877, 0.93505, -1.41827, 0.13404, 1.01892, -1.58343, 0.10467, 1.01308, -1.56304
-0.10413, 0.89080, -1.48585, 0.20912, 0.93482, -1.41883, 0.13372, 1.01860, -1.58364, 0.10430, 1.01270, -1.56332
-0.10365, 0.89044, -1.48625, 0.20950, 0.93459, -1.41938, 0.13338, 1.01831, -1.58382, 0.10394, 1.01239, -1.56360
-0.10316, 0.89015, -1.48673, 0.20993, 0.93434, -1.41987, 0.13315, 1.01800, -1.58398, 0.10359, 1.01209, -1.56390
-0.10267, 0.88993, -1.48718, 0.21032, 0.93413, -1.42031, 0.13296, 1.01769, -1.58415, 0.10326, 1.01183, -1.56420
-0.10220, 0.88975, -1.48773, 0.21065, 0.93391, -1.42082, 0.13268, 1.01734, -1.58429, 0.10284, 1.01151, -1.56454
-0.10178, 0.88964, -1.48838, 0.21095, 0.93370, -1.42145, 0.13239, 1.01691, -1.58446, 0.10244, 1.01111, -1.56492
-0.10139, 0.88956, -1.48911, 0.21123, 0.93349, -1.42214, 0.13203, 1.01641, -1.58464, 0.10194, 1.01064, -1.56532
-0.10099, 0.88954, -1.48973, 0.21150, 0.93332, -1.42281, 0.13167, 1.01594, -1.58484, 0.10150, 1.01017, -1.56577
-0.10059, 0.88953, -1.49023, 0.21168, 0.93318, -1.42344, 0.13120, 1.01553, -1.58498, 0.10095, 1.00969, -1.56624
-0.10016, 0.88952, -1.49060, 0.21191, 0.93308, -1.42390, 0.13076, 1.01518, -1.58508, 0.10044, 1.00922, -1.56671
-0.09974, 0.88953, -1.49081, 0.21213, 0.93298, -1.42431, 0.13032, 1.01490, -1.58515, 0.09995, 1.00880, -1.56716
-0.09931, 0.88952, -1.49098, 0.21234, 0.93287, -1.42467, 0.12989, 1.01464, -1.58520, 0.09940, 1.00837, -1.56766
-0.09876, 0.88955, -1.49107, 0.21276, 0.93277, -1.42498, 0.12973, 1.01448, -1.58523, 0.09899, 1.00800, -1.56820
-0.09829, 0.88956, -1.49118, 0.21309, 0.93265, -1.42530, 0.12953, 1.01430, -1.58521, 0.09852, 1.00761, -1.56872
-0.09786, 0.88960, -1.49120, 0.21347, 0.93250, -1.42557, 0.12938, 1.01417, -1.58519, 0.09806, 1.00725, -1.56919
-0.09752, 0.88963, -1.49126, 0.21382, 0.93230, -1.42593, 0.12924, 1.01403, -1.58511, 0.09756, 1.00688, -1.56964
-0.09735, 0.88967, -1.49135, 0.21414, 0.93206, -1.42633, 0.12909, 1.01384, -1.58503, 0.09700, 1.00644, -1.57000
-0.09721, 0.88971, -1.49147, 0.21444, 0.93182, -1.42673, 0.12885, 1.01364, -1.58490, 0.09640, 1.00600, -1.57038
-0.09706, 0.88977, -1.49167, 0.21477, 0.93161, -1.42708, 0.12864, 1.01338, -1.58473, 0.09590, 1.00553, -1.57081
-0.09699, 0.88983, -1.49197, 0.21495, 0.93143, -1.42743, 0.12826, 1.01308, -1.58457, 0.09534, 1.00504, -1.57125
-0.09688, 0.88992, -1.49229, 0.21514, 0.93133, -1.42775, 0.12785, 1.01280, -1.58438, 0.09484, 1.00455, -1.57173
-0.09668, 0.89004, -1.49259, 0.21537, 0.93127, -1.42805, 0.12750, 1.01253, -1.58421, 0.09436, 1.00412, -1.57229
-0.09629, 0.89016, -1.49294, 0.21561, 0.93127, -1.42836, 0.12728, 1.01232, -1.58403, 0.09405, 1.00373, -1.57295
-0.09590, 0.89029, -1.49325, 0.21587, 0.93131, -1.42868, 0.12704, 1.01213, -1.58385, 0.09367, 1.00335, -1.57360
-0.09545, 0.89043, -1.49354, 0.21614, 0.93134, -1.42902, 0.12680, 1.01201, -1.58371, 0.09327, 1.00300, -1.57427
-0.09498, 0.89058, -1.49374, 0.21652, 0.93129, -1.42927, 0.12663, 1.01200, -1.58362, 0.09282, 1.00270, -1.57491
-0.09459, 0.89075, -1.49386, 0.21698, 0.93118, -1.42949, 0.12640, 1.01204, -1.58362, 0.09230, 1.00242, -1.57548
-0.09415, 0.89091, -1.49394, 0.21750, 0.93099, -1.42976, 0.12624, 1.01208, -1.58359, 0.09174, 1.00211, -1.57608
-0.09381, 0.89104, -1.49408, 0.21803, 0.93073, -1.43013, 0.12600, 1.01201, -1.58352, 0.09114, 1.00178, -1.57656
-0.09341, 0.89115, -1.49424, 0.21862, 0.93039, -1.43055, 0.12579, 1.01187, -1.58340, 0.09059, 1.00145, -1.57704
-0.09300, 0.89124, -1.49443, 0.21930, 0.93003, -1.43111, 0.12563, 1.01162, -1.58320, 0.09004, 1.00106, -1.57752
-0.09255, 0.89135, -1.49466, 0.21991, 0.92974, -1.43162, 0.12541, 1.01133, -1.58303, 0.08960, 1.00070, -1.57797
-0.09216, 0.89150, -1.49483, 0.22034, 0.92958, -1.43212, 0.12506, 1.01098, -1.58281, 0.08918, 1.00029, -1.57848
-0.09164, 0.89168, -1.49506, 0.22082, 0.92948, -1.43264, 0.12477, 1.01065, -1.58258, 0.08894, 0.99990, -1.57904
-0.09110, 0.89185, -1.49533, 0.22128, 0.92941, -1.43316, 0.12446, 1.01026, -1.58240, 0.08868, 0.99950, -1.57961
-0.09053, 0.89199, -1.49571, 0.22171, 0.92930, -1.43383, 0.12402, 1.00988, -1.58232, 0.08833, 0.99908, -1.58022
-0.08985, 0.89208, -1.49621, 0.22224, 0.92911, -1.43457, 0.12366, 1.00948, -1.58235, 0.08797, 0.99863, -1.58087
-0.08915, 0.89214, -1.49681, 0.22276, 0.92888, -1.43542, 0.12327, 1.00907, -1.58241, 0.08758, 0.99816, -1.58154
-0.08841, 0.89215, -1.49745, 0.22338, 0.92863, -1.43632, 0.12294, 1.00877, -1.58259, 0.08715, 0.99778, -1.58217
-0.08758, 0.89209, -1.49831, 0.22410, 0.92824, -1.43744, 0.12266, 1.00846, -1.58292, 0.08670, 0.99740, -1.58280
-0.08677, 0.89198, -1.49914, 0.22480, 0.92781, -1.43853, 0.12244, 1.00821, -1.58325, 0.08624, 0.99706, -1.58337
-0.08604, 0.89190, -1.49993, 0.22540, 0.92743, -1.43955, 0.12228, 1.00800, -1.58354, 0.08580, 0.99676, -1.58391
-0.08533, 0.89192, -1.50054, 0.22600, 0.92715, -1.44033, 0.12235, 1.00787, -1.58364, 0.08547, 0.99658, -1.58444
-0.08480, 0.89195, -1.50111, 0.22641, 0.92691, -1.44110, 0.12242, 1.00773, -1.58369, 0.08513, 0.99642, -1.58484
-0.08437, 0.89201, -1.50159, 0.22676, 0.92667, -1.44181, 0.12250, 1.00760, -1.58367, 0.08478, 0.99624, -1.58522
-0.08404, 0.89201, -1.50209, 0.22697, 0.92643, -1.44253, 0.12252, 1.00739, -1.58355, 0.08446, 0.99605, -1.58554
